id,text,hash
162,outdoor eating ethnic areas grouped.,3b5d0e33800426b4187589f085785432fc3a2db21a687c3843d0e624238652c6
163,ethnic market spaces.,545292964ea89d164a69ee367b48040e3389ceed586394b65eed664568f9e1ea
164,More ethnic food places from all round the world,060be99ce8557ee8be79d962336e3b1211856b130bd5c3438bd2cf3e5a510c4c
165,"banks etc at street level kill the central city, put them up on a floor.",0e1ff2aacc3151a865713c6bd0be52d7e7c0cc86a0e56658939aa46f643f6a08
166,Don't allow banks to occupy large ground level space.,9944990ecfdaa1bb421a77b99056ed02afbc2443c6af0f2261b8d74e9bf9b652
167,"Avoid big bank and insurance outlets at ground level in the prime retail areas, especially the square",ca8043393a45166f9241cbf16566e6e3000db26852a44842bed7ed993745d62a
168,There's less need these days for offices and the like to be in the centre,fac5eb300d1b4c82f8a3109889cacecb4dad37bfce512f2d9345df7a60cbbb72
169,"huge head offices of insurance companies, insurance companies, etc, why do government departments have to be in the central city the same amount of inaccessibility as before the EQ, especially to govt departments, etc",95b1242385f75bef06714763555d371e640407f3c62048763bfa4089747b98e9
170,"head offices don't have to be in the central city eg insurance companies, solicitors, government",c3d611062445caab3c6178453e005b5919f4d716cf318bd71a3fe2026e3739db
171,"Government centred on Wellington puts the whole country at risk economically as if Wellington CBD was shut down like Christchurch is for the best part of a year New Zealand would have substantial governance problems. We need to lobby government to get some of its departments to relocate to Christchurch into new earthquake proof buildings that would provide a spread of risk for government and help Christchurch's rebuild. The Christchurch City Council also has offices and services spread all over the city. Our council as a major employer, should be looking to move as much as is sensible back into the CBD to assist with its rebirth.",0c0450b869df5e1f733c7bee8268a2eacc4bb3bab6c10f2189ee5055579c2a89
172,"Keep insurance companies, banks and large corporations out of the central city and allow small businesses in.",fbd28640acc7df7c73e5f6016017919ae1c52e3fcb1e7e8ab6d3c820704939ff
173,I want diverse businesses instead of just banking institutions or lawyers. no large franchises keeping the large businesses slightly separated to the boutique area such as seen in Sydney,d270bac9c2fe3ab53e4ed7a0228b0cf3410bed259ec99e62ef9740a4269ce54c
174,The point of a city is a business centre,6f60b8b9e51186ac8c9a89fa401e2b453f049d44b4656f089ec3a1c7533ac5f6
175,"Low rise wooden buildings that have a WOW factor and are sustainable. Less business orientated and more a part of the university, local community and local shops. A place to meet people.",1305ab8cb414bb39449bdb80199c0fbfacb67eb89fd5b3a4095e31c94b65e606
176,"Create the future : quake-safe, max 3-storey, energy efficient, colourful places to live, work and play, that sit well on the Pacific's edge.",33e25a22d16cddc9a4a98c13930001c16b149435f6a3f81a2c0b0a21729612c9
177,"Have schools and beautiful residential areas within the city, a stronger community feel across all ages, not just for businesses.",a26558508832b9e3d792f2efc0c6402573432437d863e97338d5bc19300d6911
178,"A central city is too important, to live only at designated hours; it must have offers at every hour of the day. It must have more than retail area. It must serve its citizens better.",c8872a126253827e2f6c96a1bbc86e958078a612edaa8db52fdf0810db240c13
179,"I would like to see part of Canterbury University come in town. Maybe the Arts and film dept, Having once been in central city at the Art centre. It would bring people (students) into the central city making it more vibrant and also good for biz.",83b59a93237d01058faf2cf0c718fff73c9ef032784e20fa78eec8dfc7d603d2
180,"I want the University, or as a minimum try to encourage some departments back into the central city. You talk about key tenants, well this is the biggest and the best key tenant to have in the city.",5581bbfc9ae09d163684dc05b9fa896c1392b5d604d0dd4e6a9e14cf985cc32f
181,bringing part of the university back into town (the arts) this will bring young people into the centre of the city which is needed to be a interesting and vibrant place getting people back to live in town.,107f8c824bf6846f39673d15cef1447ae5bdccf63b0e49160e47846a12120b2a
182,"University and Polytechnic bought into the city, it would bring more life to the city centre.",90f689eb4931a83b7a19d42dc62c56f1b69f3bf9c486a7c63e3c5039fe7d8b41
183,The university would be in the centre city to add to the vibrancy.,935851804e6292bf76c321abca3b93b3becb867b44708eba711fd20f0cacbeed
184,The University should not be moved to the city centre for financial and logistical reasons (plus they don't want to move!),2b13b7673c9f79dadb74730fe57653d004a55031d21f40d57008ea996c8e6849
185,Don't transfer the University back into central city.,4998bf887bb34ba3264acd73b592f85ca0354af1bd85e5f56bd7d6399be5337f
186,"Leave the university at Ilam, it caters for a select group of people who may also come to the city centre for relaxing without the campus dominating the CBD.",e6e800527e5090f96898c7a75d340e5902d3ee2ef65f8e86affe4e8cabd9531b
187,Bringing the University to town? NO! the area would be a ghost town in summer and during winter breaks and students would not have the disposable income to support businesses there.,2020305fe5ee4bdec2003570d06915490d85e8adf5418073a012f05dfc30ec58
188,More educational activities in the centre of the city – young people add vibrancy.,e6dcb8cf4979492d368e7dd40cf836717170ec5d4c7eb9e32053780b4f44f38f
189,Our central city will be school friendly. Kids in the city now will bring adults in future.,ddc546d92a6e9b917de89ed0eb280de971139de4be8d09d957899d817c07b6a0
190,"I don't want schools, my experience of these is that the students take up public spaces as their own making the public feel unwelcome and intimidated",5488b593298489466df55fd155fd20f582d04c1722245cdb6d25d881f6362a0e
191,"I don't want schools, as this encouraged groups of kids to hang around areas in large groups.",112af44a658a81644274bbbbc1f87224a03175989e9f974e449a49014c1b1485
192,"No schools in central city, causes traffic problems.",3865f74bd3d2b19d747cc4cdd99f1a0439f4fe5729f6834a52d8f4fef030ab43
193,"No schools, kids need space to run around not city shops.",0eef2975df184ae20fc5d6ebc1c02552ef20eb336eae8949eed29fc5d09a207a
194,21st Century library spaces. Quiet wireless internet working space.,68a5739c0138614582145647ac6d5d5056ec364fad0c06a5a02b9f6385b4622d
195,Please make the Central city library as vibrant as the community libraries,958d8e02c90f9901d9979dfda73d5ef7575297a75ff0238a44983d804c274487
196,"The central library – an excellent place to relax, read and use the computers.",586c65b8d9d271bfeaee4ba7555d9b82573d45ed3f85e642ff8901076452e358
197,More accessible and attractive central library. Old one was difficult to park at and looked scruffy.,a7394945c32de96a81d20421b43737f365dd0e7f162a079e96807464ec46646f
198,"enlarge library, music centre in Farmers buildings.",3438e216a9942fb8e88adfd6db3d28fc408c677975a3d3d35a71aaa9825254be
199,The central public library in Gloucester Street needs to be transformed into the 21st century with a café and still strengthened against future earthquakes.,3dc65868064075aeb131e752044a905db1711b691369d034e97b8c5da9131216
200,"Rebuild a light, airy central library with both quiet, secluded places and social areas, indoors and outdoors.",0b712992ebcb97dd5ffb223b515fc000a36e6c72b38c3fb35cfc8bf460350479
201,The power of a central library to bring people into the Central City should not be underestimated.,a446ff07f70999f2ae83c11cc44c1b036da53a4003919f28a144023bea724930
202,How about a central library for kids connected to the main library by a great cafe and play / reading area!,4c86e3aa91afb57955e28171cbc4965431ec9e2dac5817b469b6d1420a454b7f
203,Develop a multi-denominational church / worship facilities in the central city,ad270dbe8ead492b0f0d91e2e4e4d4209f3928d5b33743b4caed760d6666b732
204,A multi-denominational church in Cathedral Square rather than just Anglican-so many faiths have lost their city base.,624860c59565be8bea076340adf58959072d89547edfb0046a442059aa6e3b3c
205,"a large church or cathedral for large worship gatherings and as central focus, doesn't have to be Anglican but should be Christian",09d21c3920d6f46ca859fa9e055f52e6707d1e7076ee7e4c0bff79a72272bec3
206,"The BIG question is what could best represent the spiritual heart of a cosmopolitan and secular city. Rather than rebuilding the many denominational churches that have been destroyed, including the Anglican cathedral, we need to envision a beautiful facility that is not just inter-denominational but inter-faith, a place where people of many different faiths, or no faith at all, can gather to reflect on the mystery of life and reconnect with whatever it is that gives meaning to their lives. The reality is that we are living in a secular, post-Christian age. To have an Anglican cathedral at the heart of the city may have made sense when the city was originally designed in the mid-19th century, but it most assuredly does not make sense today. As we move more and more to become a global community, let's dare to dream of what is relevant for our own time.",6e4d001c43629dc111472177851d69e0d61006107aee18cdca2b25631463480e
207,Perhaps an ecumenical church or sacred space where all denominations or spiritual practitioners could meet,1c65045e7df4fd4ded1e828b511b96c91c40489415bc137284f16a72168f6213
208,A large scale rec centre for a large CBD residential population where we can do classes as well as swim and go to the gym.,d46750b1a15a3a7290e62988a27e7d84069bbba51bcfebfd4ba87da62259d067
209,A number of the other sports grounds on venues are damaged in Christchurch. We should be looking to bring these into the central city close to AMI Stadium. A task force of sports bodies should be set up to investigate this for the long term of these sports and the city. A look at Melbourne shows what having sports grounds and venues in the heart of the city has done for Melbourne.,41929c47ebed28274a13f4b48c94f07487b9540da3b67875c1caf92d5a3051ec
210,"I have only been into town a few times since we moved back two years ago. The main reason being I have small children and town is no longer easy or safe for young children. I have to keep hold of the children on the footpath, there are no public toilets and no playground for when they get bored of shops, these things are what makes the malls attractive. If you want the central city to become a vibrant healthy place then you need to provide facilities for all including families and old people. To me this means safe walkways linking shops, open spaces, play areas and public facilities like parking and toilets.",006b3237aab9e5278dd0aa641c3828b62a4472d2f362995b6c5142e365d21b4d
211,"Make the CBD an easy place for all to access for shopping and recreation, effective public transport, accessible linkages between spaces and places Low rise for safety. Accommodation (of good quality, well insulated, double glazed) – To give city life, will access safely and security. Incentives for this.",cdbc31c7d713872425a9012b3d0599d34b74d43a0bb5a78f7cfc3afe740008ee
212,Lots of green spaces and restaurants / bars and low level hotels. Close some streets but make town accessible.,b45a94211bb8820d1d7fd341fce9f33918d4ba3c660b645252dd0ae9f860f9d0
213,More green spaces intermixed with hotel & back packer rooms.,f046f1f90d545f185f7980719a7d9a13b4c0620b99e5b543dffc08babcf24751
214,"Rebuild hotels in form like Chateau on Park with green spaces, not high rise.",e6f630e36187edd69fa9ffd58a399fc41be95d014e9b674127dbaf527860da2c
215,Up-market luxury hotels Up-market golf courses including a links course by the coast Green spaces Tree-lined avenues Tasteful places with good food where you can sit & eat / drink inside and out. People – in the winter as well as the summer!,bb8c11f2c7fe1275735eedd212e3afbed224a93d7da623e5882076f43bfa7495
216,Hotels no more than 4 floors set in nice grounds with trees and gardens – a park like setting.,a5c03999be37523ba15d375a427dab9c54f0d8be5d3c1dd9014c266ad1e97f3f
217,Create tourism by creating a fabulous advanced city for tourists to view. Hotels around avon river precinct. Extensive use of weatherboards in rebuild like whistler in Canada. Gardens everywhere like Victoria square. Less concrete paving in the square.,4011b60e5e7d64bbec938665eb1ae3fa3f9e6c35741ca04870d95300d7ce20a7
218,"It will be appropriate for the centre to have a fairly generous amount and variety of tourist accommodation-hotels, bed & breakfasts ', and youth hostels.",15649ec82e4b883e32acd96e800c64f3b3081825293fb2b2c9c2d5b8580281dc
219,"Tour buses parked under hotels, keep off the streets for drop off and load up.",16828a6d9aefff8b2d0063b474bab202efcf9169d3beeccbc7589e2f088975f1
220,Hotels could be higher rise than other general buildings in central city,8d02d56489befd575bce6335c873bddeaeb48c0bf32d6f48b079fea06ca17a33
221,Industrial business don't belong in the central city because they lack interaction with the public and with their environment.,7a808c66a3601612d106b7aab16c72fc51f99b8563c358df23a2d64e24ed3cab
222,"Awful use of city space, one story, dreary buildings with no character that are unwelcome to public.",9d365f885f3e2a163d3875fcdaf7cca93f328afdb8b082b9a4b60e368f14181b
223,"I don't want factories and manufacturing businesses, these can be moved to industrial areas",9908d8214836118e864ba85906316dd90df628b65ba5366bfa9ac8bb6a63ef4e
